t_1hz,X-coordinate,Y-coordinate,Speed,power consumption,current consuption,Heading,Position confidence,Battery value,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,energy_J_step,scanner_active,Going to ID,Current segment,t_sec,session,interval_check,is_1hz_ok,node_id
688,-2.641239833333333,11.264736666666666,0.29730045,291.5,6494.666666666667,-1.5730206666666666,100.0,63.0,299.0,295.3333333333333,313.63200000003565,0.0,32.0,6.0,688,2,1.0,True,20.0
689,-2.6394785454545455,10.98091,0.2977581272727272,292.27272727272725,6512.909090909091,-1.566483181818182,100.0,63.0,299.0,295.90909090909093,310.35599999997066,0.0,32.0,6.0,689,2,1.0,True,20.0
690,-2.6381544999999997,10.691889999999999,0.29822224999999997,293.0,6537.0,-1.5593185,100.0,63.0,299.0,297.0,160.23600000003353,0.0,32.0,6.0,690,2,1.0,True,20.0
691,-2.633412,10.43544909090909,0.29887969090909094,295.1818181818182,6584.454545454545,-1.557204,100.0,63.0,299.0,298.54545454545456,311.21999999998957,0.0,32.0,10.0,691,2,1.0,True,23.0
692,-2.6308765999999997,10.133738000000001,0.29805203999999996,292.9,6526.7,-1.5535830000000002,100.0,63.0,299.0,296.6,317.4119999999937,0.0,32.0,10.0,692,2,1.0,True,23.0
693,-2.6256508333333333,9.857099333333332,0.2987185333333333,291.0,6482.166666666667,-1.5505846666666667,100.0,63.0,299.0,298.1666666666667,314.02799999998535,0.0,32.0,10.0,693,2,1.0,True,23.0
694,-2.6187036363636365,9.558266272727273,0.29942115454545454,292.54545454545456,6527.636363636364,-1.5489468181818182,100.0,63.0,299.0,299.0,311.3279999999853,0.0,32.0,10.0,694,2,1.0,True,23.0
695,-2.613708909090909,9.303007545454545,0.2994985,295.09090909090907,6580.909090909091,-1.547593,100.0,63.0,299.0,299.0,311.4360000000336,0.0,32.0,10.0,695,2,1.0,True,23.0
696,-2.6055046666666666,8.990517666666667,0.27482391666666667,289.8333333333333,6463.5,-1.5296883333333333,99.33333333333333,63.0,299.0,250.16666666666666,307.15199999997276,0.0,32.0,14.0,696,2,1.0,True,23.0
697,-2.5693817500000002,8.77553375,0.16786520000000002,285.0,6345.333333333333,-1.26748445,89.5,63.5,299.0,36.166666666666664,302.83200000003563,0.0,32.0,14.0,697,2,1.0,True,23.0
698,-2.5121754545454547,8.657227727272728,0.1460751090909091,285.6363636363636,6366.181818181818,-0.7744761272727273,84.81818181818181,63.0,299.0,-7.2727272727272725,152.35199999997278,0.0,32.0,14.0,698,2,1.0,True,23.0
699,-2.3844349090909094,8.59254481818182,0.17074975454545455,288.1818181818182,6416.545454545455,-0.2539714454545454,96.36363636363636,63.0,299.0,41.90909090909091,302.6880000000063,0.0,32.0,14.0,699,2,1.0,True,23.0
700,-2.228871090909091,8.575605727272727,0.12078172909090909,278.0,6182.909090909091,-0.014834121818181816,94.72727272727273,63.90909090909091,83.0,157.9090909090909,301.78800000000626,0.0,32.0,14.0,700,2,1.0,True,24.0
701,-2.1672838333333333,8.5674305,0.06473535166666666,283.0,6296.333333333333,-0.43150486499999996,96.16666666666667,63.666666666666664,-92.5,222.0,303.73199999998326,0.0,32.0,14.0,701,2,1.0,True,24.0
702,-2.124624909090909,8.532354999999999,0.07862609454545455,283.6363636363636,6310.545454545455,-0.9619243818181819,93.45454545454545,63.54545454545455,-84.18181818181819,241.1818181818182,301.0320000000356,0.0,32.0,14.0,702,2,1.0,True,24.0
703,-2.105620181818182,8.432871181818182,0.18444065454545455,286.90909090909093,6392.545454545455,-1.4793889999999998,97.0909090909091,63.0,86.0,282.8181818181818,314.1,0.0,32.0,14.0,703,2,1.0,True,24.0
704,-2.1128941818181817,8.231907454545455,0.2673982818181818,290.54545454545456,6473.363636363636,-1.6307961818181818,98.0,63.0,292.45454545454544,242.0,313.84799999997483,0.0,32.0,14.0,704,2,1.0,True,24.0
705,-2.1025150833333335,7.942446833333334,0.28563675833333335,299.25,6668.583333333333,-1.5084260833333334,100.0,63.0,298.6666666666667,272.0833333333333,309.41999999998956,0.0,32.0,14.0,705,2,1.0,True,24.0
706,-2.0837284545454544,7.70345,0.29621110909090914,291.1818181818182,6493.272727272727,-1.4973000909090908,100.0,63.0,292.8181818181818,299.0,159.62399999998743,0.0,32.0,14.0,706,2,1.0,True,24.0
707,-2.0673806363636364,7.388620454545455,0.29582433636363636,290.72727272727275,6474.181818181818,-1.5131921818181817,100.0,63.0,292.3636363636364,299.0,314.24400000002936,0.0,32.0,14.0,707,2,1.0,True,24.0
708,-2.055381909090909,7.126700818181818,0.29551495454545457,291.6363636363636,6495.090909090909,-1.5250294545454544,100.0,63.0,291.6363636363636,299.0,308.66400000001886,0.0,32.0,14.0,708,2,1.0,True,24.0
709,-2.0455254545454546,6.843990909090909,0.29810616363636366,292.8181818181818,6527.181818181818,-1.5349456363636365,100.0,63.0,297.1818181818182,298.72727272727275,312.4079999999958,0.0,32.0,14.0,709,2,1.0,True,24.0
710,-2.035573,6.557056090909091,0.2989957090909091,295.3636363636364,6592.454545454545,-1.535955090909091,100.0,63.0,298.45454545454544,298.8181818181818,309.9960000000021,0.0,32.0,14.0,710,2,1.0,True,24.0
711,-2.0256355,6.2759405,0.29847745999999997,293.1,6533.5,-1.5374951,100.0,63.0,297.4,299.0,313.7399999999791,0.0,32.0,18.0,711,2,1.0,True,24.0
712,-2.0186256666666664,5.977265666666667,0.2991439833333333,292.1666666666667,6507.5,-1.5384196666666667,100.0,63.0,298.3333333333333,299.0,314.24399999997695,0.0,32.0,18.0,712,2,1.0,True,24.0
713,-2.0070484545454548,5.6981553636363635,0.2976807818181818,294.6363636363636,6567.0,-1.541299,100.0,63.0,295.72727272727275,299.0,311.3280000000377,0.0,32.0,18.0,713,2,1.0,True,24.0
714,-1.9986965,5.433084,0.2982222,291.5,6499.0,-1.545265,99.5,63.0,297.0,299.0,163.1880000000063,0.0,32.0,18.0,714,2,1.0,True,24.0
715,-1.9968257272727272,5.145389727272728,0.2982996,293.8181818181818,6553.545454545455,-1.5459158181818182,99.45454545454545,63.0,299.0,297.1818181818182,312.1559999999707,0.0,32.0,18.0,715,2,1.0,True,24.0
716,-1.9920024545454544,4.8472313636363635,0.29860896363636363,293.6363636363636,6544.090909090909,-1.5409576363636364,100.0,63.0,299.0,297.54545454545456,312.8039999999979,0.0,32.0,18.0,716,2,1.0,True,24.0
717,-1.981855666666667,4.5873211666666664,0.2987185666666667,290.8333333333333,6481.833333333333,-1.540959,100.0,63.0,298.0,299.0,310.7520000000252,0.0,32.0,18.0,717,2,1.0,True,24.0
718,-1.9734180000000001,4.280323545454546,0.2984929090909091,294.1818181818182,6552.818181818182,-1.5442418181818183,100.0,63.0,297.90909090909093,298.72727272727275,313.6679999999644,0.0,32.0,18.0,718,2,1.0,True,24.0
719,-1.9689253,4.014498000000001,0.29860508,293.8,6547.9,-1.5445414,99.3,63.0,299.0,297.7,310.82400000003986,0.0,32.0,18.0,719,2,1.0,True,24.0
720,-1.9627610000000002,3.7003015,0.29878944999999996,291.1666666666667,6493.833333333333,-1.5430909999999998,99.0,63.0,299.0,298.0,308.91599999999164,0.0,32.0,18.0,720,2,1.0,True,
721,-1.9563847272727273,3.4489212727272727,0.2990731,290.1818181818182,6467.727272727273,-1.5419437272727272,98.36363636363636,63.0,299.0,299.0,312.94799999997485,0.0,32.0,18.0,721,2,1.0,True,
722,-1.9473587272727273,3.1431839999999998,0.2990731,288.72727272727275,6433.363636363636,-1.5431326363636364,98.0,63.0,299.0,299.0,155.44800000002724,0.0,32.0,18.0,722,2,1.0,True,30.0
723,-1.9369346363636362,2.8678123636363635,0.29818352727272723,294.1818181818182,6556.181818181818,-1.545909909090909,96.9090909090909,63.0,296.90909090909093,299.0,309.9239999999875,0.0,32.0,18.0,723,2,1.0,True,30.0
724,-1.9300951818181817,2.5902220000000002,0.29918910909090907,295.27272727272725,6586.727272727273,-1.5483431818181819,98.0,63.0,298.90909090909093,299.0,313.3079999999958,0.0,32.0,18.0,724,2,1.0,True,30.0
725,-1.9281217272727273,2.333900818181818,0.2979901818181818,293.09090909090907,6533.818181818182,-1.546788909090909,98.54545454545455,63.0,299.0,296.27272727272725,316.4760000000126,0.0,32.0,18.0,725,2,1.0,True,30.0
726,-1.9230142727272728,2.014137181818182,0.2988797181818182,291.54545454545456,6509.636363636364,-1.5428542727272727,96.9090909090909,63.0,299.0,298.27272727272725,311.6880000000063,0.0,32.0,18.0,726,2,1.0,True,30.0
727,-1.9131539090909089,1.7295035454545455,0.2991117545454545,293.1818181818182,6544.545454545455,-1.5429939090909093,95.45454545454545,63.0,298.8181818181818,299.0,311.86799999996435,0.0,32.0,254.0,727,2,1.0,True,30.0
728,-1.9073321666666665,1.4552129999999999,0.27553295,291.5,6503.0,-1.5442081666666667,96.16666666666667,63.166666666666664,275.3333333333333,275.5,302.65200000002517,0.0,32.0,258.0,728,2,1.0,True,31.0
729,-1.9052061666666666,1.2644555833333333,0.12394020499999998,268.5,5973.416666666667,-1.54379225,93.0,64.0,124.5,123.66666666666667,287.92799999998533,0.0,32.0,258.0,729,2,1.0,True,32.0
730,-1.9001955,1.1719655,0.099336495,266.0,5919.5,-1.5437955,94.5,64.0,99.5,100.0,142.74000000003144,0.0,32.0,258.0,730,2,1.0,True,32.0
731,-1.898628,1.1106868181818181,0.0,232.36363636363637,5147.454545454545,-1.544337,93.54545454545455,64.0,0.0,0.0,259.2359999999812,0.0,32.0,258.0,731,2,1.0,True,32.0
732,-1.898628,1.1104509999999999,0.0,234.0,5184.0,-1.544337,92.0909090909091,64.0,0.0,0.0,250.23599999998115,0.0,32.0,258.0,732,2,1.0,True,32.0
733,-1.8977613333333334,1.1073383333333333,0.0,233.5,5171.5,-1.5457911666666666,91.16666666666667,64.5,0.0,0.0,250.34400000002933,0.0,32.0,258.0,733,2,1.0,True,32.0
734,-1.8960280000000003,1.1086777272727273,0.0,234.0,5184.0,-1.546082,92.0909090909091,64.81818181818181,0.0,0.0,248.07600000001258,0.0,32.0,258.0,734,2,1.0,True,32.0
735,-1.896028,1.108465,0.0,234.0,5184.0,-1.546082,93.2,64.5,0.0,0.0,250.52399999998744,0.0,32.0,258.0,735,2,1.0,True,32.0
736,-1.896028,1.109375,0.0,234.0,5184.0,-1.546082,94.5,65.0,0.0,0.0,252.90000000000003,0.0,32.0,258.0,736,2,1.0,True,32.0
737,-1.8959783636363634,1.106271,0.009049928181818183,237.27272727272728,5259.090909090909,-1.546788727272727,93.9090909090909,64.36363636363636,7.909090909090909,10.181818181818182,263.9519999999727,0.0,35.0,258.0,737,2,1.0,True,32.0
738,-1.8988256363636362,1.0213145636363636,0.18355111363636364,283.09090909090907,6305.636363636364,-1.592547818181818,91.36363636363636,63.45454545454545,153.54545454545453,213.45454545454547,154.2960000000021,0.0,35.0,214.0,738,2,1.0,True,32.0
739,-1.922564,0.8070536272727273,0.2556411363636364,295.45454545454544,6589.090909090909,-1.7245982727272726,90.0,63.0,211.8181818181818,299.0,314.7840000000084,0.0,35.0,214.0,739,2,1.0,True,32.0
740,-1.980416727272727,0.5901133181818182,0.24365191818181817,293.09090909090907,6538.727272727273,-1.8859144545454547,83.0909090909091,63.0,187.45454545454547,299.0,313.30799999999584,0.0,35.0,218.0,740,2,1.0,True,32.0
741,-2.0717421666666667,0.37915688333333336,0.22604196666666665,291.8333333333333,6502.666666666667,-2.1259966666666665,80.33333333333333,63.0,152.5,299.0,309.02399999998744,0.0,35.0,218.0,741,2,1.0,True,32.0
742,-2.213543,0.22242395,0.21590267500000002,289.0,6438.5,-2.41583425,87.25,63.0,132.5,299.0,311.2200000000419,0.0,35.0,218.0,742,2,1.0,True,35.0
743,-2.374067636363636,0.1206947218181818,0.21917072727272727,290.45454545454544,6466.818181818182,-2.6863183636363637,88.27272727272727,63.0,139.0909090909091,299.0,307.2599999999686,0.0,35.0,218.0,743,2,1.0,True,35.0
744,-2.5648684999999998,0.04633528333333334,0.13571025333333334,281.1666666666667,6252.666666666667,-2.9385041666666667,93.33333333333333,63.666666666666664,93.83333333333333,177.83333333333334,299.05200000002515,0.0,35.0,218.0,744,2,1.0,True,35.0
745,-2.6653282727272725,0.021706049090909087,0.07970898454545454,274.90909090909093,6109.090909090909,-3.0461169090909093,96.63636363636364,64.0,59.72727272727273,100.0,291.6,0.0,35.0,218.0,745,2,1.0,True,35.0
746,-2.744686090909091,0.017894118181818183,0.08040513,274.72727272727275,6106.545454545455,-3.1198276363636364,97.0,64.0,61.0,100.0,146.73599999998115,0.0,35.0,218.0,746,2,1.0,True,35.0
747,-2.7747324545454544,0.012724513636363637,0.0073095572727272734,237.45454545454547,5260.272727272727,2.5667587272727275,97.36363636363636,64.0,5.545454545454546,9.090909090909092,258.5159999999916,0.0,35.0,218.0,747,2,1.0,True,35.0
748,-2.7749221000000004,0.01224817,0.0,234.0,5183.7,3.136842,98.0,64.0,0.0,0.0,252.68400000000838,0.0,35.0,218.0,748,2,1.0,True,35.0
749,-2.774792,0.014020897272727272,0.0,234.0,5184.0,3.136842,98.0,64.54545454545455,0.0,0.0,250.4159999999916,0.0,35.0,218.0,749,2,1.0,True,35.0
750,-2.774792,0.013548170000000002,0.0,234.0,5184.0,3.136842,98.0,64.2,0.0,0.0,249.0840000000084,0.0,35.0,218.0,750,2,1.0,True,35.0
751,-2.774792,0.013548170000000002,0.0,234.0,5184.0,3.136842,98.0,64.9,0.0,0.0,249.51599999999164,0.0,35.0,218.0,751,2,1.0,True,35.0
752,-2.774792,0.014139079090909092,0.0,234.0,5184.0,3.136842,98.0,64.63636363636364,0.0,0.0,248.18400000000838,0.0,35.0,218.0,752,2,1.0,True,35.0
753,-2.774792,0.01224817,0.0,234.0,5184.0,3.136842,98.0,65.0,0.0,0.0,251.42399999998744,0.0,35.0,218.0,753,2,1.0,True,35.0
754,-2.774792,0.01224817,0.0,234.0,5184.0,3.136842,98.0,64.5,0.0,0.0,123.1920000000042,0.0,35.0,218.0,754,2,1.0,True,35.0
755,-2.774792,0.01224817,0.0,234.0,5184.0,3.136842,98.0,64.5,0.0,0.0,248.18400000000838,0.0,35.0,218.0,755,2,1.0,True,35.0
756,-2.774792,0.01224817,0.0,234.0,5184.0,3.136842,98.0,64.9,0.0,0.0,250.56000000002095,0.0,35.0,218.0,756,2,1.0,True,35.0
757,-2.774792,0.01224817,0.0,234.0,5184.0,3.136842,98.0,65.0,0.0,0.0,250.55999999996857,0.0,35.0,218.0,757,2,1.0,True,35.0
758,-2.774792,0.01224817,0.0,234.0,5184.0,3.136842,98.0,65.0,0.0,0.0,248.2199999999895,0.0,35.0,218.0,758,2,1.0,True,35.0
759,-2.774792,0.01224817,0.0,234.0,5184.0,3.136842,98.0,65.0,0.0,0.0,252.86400000001888,0.0,35.0,218.0,759,2,1.0,True,35.0
760,-2.774792,0.01224817,0.0,234.0,5184.0,3.136842,98.0,65.0,0.0,0.0,250.56000000002098,0.0,35.0,218.0,760,2,1.0,True,35.0
761,-2.7773442727272726,0.012272101818181818,0.01543129090909091,238.36363636363637,5282.636363636364,3.1363984545454544,98.0,64.9090909090909,15.272727272727273,15.636363636363637,261.53999999997905,0.0,30.0,218.0,761,2,1.0,True,35.0
762,-2.8568462727272728,0.012636945454545455,0.2275245272727273,289.09090909090907,6438.636363636364,-0.2840693636363637,97.45454545454545,63.45454545454545,237.8181818181818,217.27272727272728,157.5,0.0,30.0,218.0,762,2,1.0,True,35.0
763,-3.159558,0.0032814384545454545,0.2971006363636364,292.27272727272725,6507.818181818182,-3.105697636363636,96.45454545454545,63.0,299.0,294.90909090909093,310.2480000000272,0.0,30.0,218.0,763,2,1.0,True,33.0
764,-3.425291090909091,-0.0025499695454545453,0.2988023454545454,292.09090909090907,6507.818181818182,-3.1018976363636366,97.9090909090909,63.0,298.6363636363636,298.72727272727275,315.3599999999686,0.0,30.0,222.0,764,2,1.0,True,33.0
765,-3.712927666666667,-0.012957623833333333,0.2985058,292.3333333333333,6516.833333333333,-3.101309,98.5,63.0,297.6666666666667,299.0,309.7079999999958,0.0,30.0,226.0,765,2,1.0,True,33.0
766,-3.9891473636363632,-0.020288973636363634,0.29822222727272724,292.6363636363636,6522.454545454545,-3.1037199090909087,98.81818181818181,63.0,297.0,299.0,309.8159999999916,0.0,30.0,226.0,766,2,1.0,True,6.0
767,-4.246947,-0.02605391727272727,0.17863943454545453,274.27272727272725,6098.818181818182,-3.1040153636363637,99.54545454545455,63.72727272727273,178.8181818181818,178.8181818181818,292.17600000001255,0.0,30.0,226.0,767,2,1.0,True,6.0
768,-4.370545333333333,-0.030765929999999997,0.09940739999999999,266.5,5926.666666666667,-3.1051141666666666,99.0,64.0,99.33333333333333,100.0,285.3720000000147,0.0,30.0,226.0,768,2,1.0,True,6.0
769,-4.4428150833333335,-0.03372454833333333,0.041337027,265.1666666666667,5887.5,-3.1028299999999995,98.83333333333333,64.0,48.5,34.5,283.21199999999374,0.0,30.0,224.0,769,2,1.0,True,6.0
770,-4.455848,-0.0410322,0.00042542399999999993,278.5,6202.0,-2.9479575000000002,96.5,63.5,93.5,-92.5,150.6960000000021,0.0,30.0,224.0,770,2,1.0,True,6.0
771,-4.458703272727273,-0.05093294545454545,0.000425424,275.72727272727275,6142.818181818182,-2.6013906363636363,88.36363636363636,63.54545454545455,100.0,-99.0,293.5800000000105,0.0,30.0,224.0,771,2,1.0,True,6.0
772,-4.455251272727273,-0.008446892,0.000425424,275.72727272727275,6139.363636363636,-2.2293904545454546,86.54545454545455,63.54545454545455,100.0,-99.0,291.3479999999749,0.0,30.0,224.0,772,2,1.0,True,6.0
773,-4.444923333333334,-0.008619147166666667,0.000425424,276.5,6148.333333333333,-1.9188343333333335,84.33333333333333,63.5,100.0,-99.0,296.1360000000335,0.0,30.0,224.0,773,2,1.0,True,6.0
774,-4.4228812500000005,-0.028040131750000002,0.000425424,277.0,6161.0,-1.5929255,83.25,63.5,100.0,-99.0,293.65199999997276,0.0,30.0,224.0,774,2,1.0,True,6.0
775,-4.410369636363637,-0.048458264545454544,0.000425424,276.3636363636364,6149.272727272727,-1.2744082727272728,70.45454545454545,63.54545454545455,100.0,-99.0,298.40399999999795,0.0,30.0,224.0,775,2,1.0,True,6.0
776,-4.394768333333333,-0.04529580666666667,0.000425424,277.1666666666667,6170.666666666667,-0.9064664833333334,51.666666666666664,63.5,100.0,-99.0,293.4360000000335,0.0,30.0,224.0,776,2,1.0,True,6.0
777,-4.440024272727273,-0.043363196363636364,0.000425424,275.54545454545456,6126.727272727273,-0.5939656363636364,57.81818181818182,63.54545454545455,92.72727272727273,-91.72727272727273,291.8159999999916,0.0,30.0,224.0,777,2,1.0,True,6.0
778,-4.452109500000001,-0.052236309999999994,0.00042542399999999993,274.0,6106.0,-0.3339989,57.0,63.5,69.0,-68.0,145.8719999999623,0.0,30.0,224.0,778,2,1.0,True,6.0
779,-4.42353409090909,-0.04776393727272727,0.0004254241818181818,272.72727272727275,6062.272727272727,-0.14656498636363635,46.54545454545455,64.0,52.81818181818182,-51.81818181818182,289.1880000000063,0.0,30.0,224.0,779,2,1.0,True,6.0
780,-4.4126710000000005,-0.053199102727272726,0.0002707230909090909,267.8181818181818,5954.454545454545,-0.011915293636363638,43.09090909090909,64.0,31.181818181818183,-30.545454545454547,290.3400000000314,0.0,30.0,224.0,780,2,1.0,True,6.0
781,-4.412215454545454,-0.11190971636363636,0.0,247.0909090909091,5488.545454545455,0.021553453636363636,22.727272727272727,64.0,0.0,0.0,266.07599999996023,0.0,30.0,224.0,781,2,1.0,True,6.0
782,-4.4073027499999995,-0.1431995,0.0,243.0,5393.5,0.028842969999999996,32.75,64.0,0.0,0.0,255.16800000001678,0.0,30.0,224.0,782,2,1.0,True,6.0
783,-4.405925,-0.13157705833333333,0.0,238.16666666666666,5282.5,0.03249909833333333,33.333333333333336,64.0,0.0,0.0,258.55200000002515,0.0,30.0,224.0,783,2,1.0,True,6.0
784,-4.390470727272727,-0.13000924545454545,0.06381360000000001,273.45454545454544,6095.272727272727,0.03963387909090909,30.181818181818183,63.36363636363637,72.0,55.27272727272727,296.2079999999958,0.0,30.0,224.0,784,2,1.0,True,6.0
785,-4.194925666666667,-0.12097165833333334,0.281595225,299.1666666666667,6672.75,0.09274957083333334,33.583333333333336,63.0,296.9166666666667,266.6666666666667,311.50799999999583,0.0,30.0,224.0,785,2,1.0,True,6.0
786,-3.9293314545454545,-0.09704378545454545,0.292653,291.27272727272725,6487.0,0.1160196090909091,39.18181818181818,63.0,287.0,298.54545454545456,158.9760000000126,0.0,30.0,224.0,786,2,1.0,True,6.0
787,-3.623527636363636,-0.025606474545454547,0.28085717272727273,296.45454545454544,6610.0,0.054600039090909096,45.45454545454545,63.0,262.27272727272725,299.0,314.783999999956,0.0,30.0,220.0,787,2,1.0,True,33.0
788,-3.399515272727273,-0.06244010181818182,0.2842605727272727,295.90909090909093,6602.363636363636,0.04413364454545454,40.54545454545455,63.0,296.45454545454544,271.72727272727275,312.0120000000461,0.0,30.0,220.0,788,2,1.0,True,33.0
789,-3.1781094999999997,-0.07007494,0.13606477333333333,287.1666666666667,6393.0,0.31837406166666665,34.0,63.0,280.5,-8.333333333333334,306.07199999996226,0.0,30.0,24.0,789,2,1.0,True,33.0
790,-3.124166363636364,-0.10671107272727273,0.01717165818181818,241.72727272727272,5362.818181818182,0.6437053545454545,17.90909090909091,64.0909090909091,47.81818181818182,-13.454545454545455,260.8920000000042,0.0,30.0,24.0,790,2,1.0,True,33.0
791,-3.1171345454545456,-0.18163678181818182,0.0,231.1818181818182,5121.909090909091,0.6997730272727273,16.454545454545453,64.45454545454545,0.0,0.0,246.06000000002095,0.0,30.0,24.0,791,2,1.0,True,33.0
792,-3.1216541818181813,-0.23790548181818183,0.0,230.27272727272728,5098.090909090909,0.7046110545454546,25.454545454545453,64.45454545454545,0.0,0.0,247.68000000001047,0.0,30.0,24.0,792,2,1.0,True,33.0
793,-3.123186333333333,-0.2570664833333333,0.0,229.5,5085.5,0.7019027250000001,31.916666666666668,64.5,0.0,0.0,244.04399999997696,0.0,30.0,24.0,793,2,1.0,True,33.0
794,-3.114443,-0.24562794999999998,0.025738150000000005,249.0,5533.0,0.72033395,31.0,64.0,51.5,0.0,137.33999999997906,0.0,30.0,24.0,794,2,1.0,True,33.0
